1, 2, 42, 1.412549e+07, 3.173864e+01, 1.940716e+00, -1.457651e+07 
1, 2, 43, 1.411525e+07, 3.175146e+01, 1.940738e+00, -1.456613e+07 
1, 2, 44, 1.410971e+07, 3.177085e+01, 1.940771e+00, -1.456043e+07 
1, 2, 45, 1.410360e+07, 3.178959e+01, 1.940804e+00, -1.455413e+07 
1, 2, 46, 1.409269e+07, 3.180186e+01, 1.940824e+00, -1.454303e+07 
1, 2, 47, 1.408193e+07, 3.181440e+01, 1.940846e+00, -1.453207e+07 
1, 2, 48, 1.407369e+07, 3.183027e+01, 1.940873e+00, -1.452366e+07 
1, 2, 49, 1.406316e+07, 3.184306e+01, 1.940894e+00, -1.451294e+07 
1, 2, 50, 1.405108e+07, 3.185388e+01, 1.940913e+00, -1.450066e+07 
1, 3, 1, 1.349615e+07, 2.947948e+01, 1.936445e+00, -1.394188e+07 
1, 3, 2, 1.348421e+07, 2.948869e+01, 1.936464e+00, -1.392955e+07 
1, 3, 3, 1.347167e+07, 2.949714e+01, 1.936482e+00, -1.391660e+07 
1, 3, 4, 1.346289e+07, 2.951051e+01, 1.936509e+00, -1.390748e+07 
1, 3, 5, 1.345382e+07, 2.952360e+01, 1.936536e+00, -1.389802e+07 
1, 3, 6, 1.344427e+07, 2.953611e+01, 1.936562e+00, -1.388805e+07 
1, 3, 7, 1.343647e+07, 2.955080e+01, 1.936592e+00, -1.387996e+07 
1, 3, 8, 1.342824e+07, 2.956492e+01, 1.936621e+00, -1.387143e+07 
1, 3, 9, 1.341926e+07, 2.957800e+01, 1.936648e+00, -1.386217e+07 
1, 3, 10, 1.340906e+07, 2.958950e+01, 1.936671e+00, -1.385165e+07 
1, 3, 11, 1.339643e+07, 2.959783e+01, 1.936689e+00, -1.383866e+07 
1, 3, 12, 1.338263e+07, 2.960462e+01, 1.936703e+00, -1.382449e+07 
1, 3, 13, 1.337015e+07, 2.961317e+01, 1.936720e+00, -1.381166e+07 
1, 3, 14, 1.336183e+07, 2.962738e+01, 1.936749e+00, -1.380300e+07 
1, 3, 15, 1.334679e+07, 2.963264e+01, 1.936760e+00, -1.378746e+07 
1, 3, 16, 1.333077e+07, 2.963656e+01, 1.936768e+00, -1.377098e+07 
1, 3, 17, 1.332143e+07, 2.964932e+01, 1.936794e+00, -1.376134e+07 
1, 3, 18, 1.330994e+07, 2.965928e+01, 1.936815e+00, -1.374951e+07 
1, 3, 19, 1.329215e+07, 2.966080e+01, 1.936818e+00, -1.373121e+07 
1, 3, 20, 1.327703e+07, 2.966593e+01, 1.936829e+00, -1.371567e+07 
1, 3, 21, 1.326322e+07, 2.967272e+01, 1.936843e+00, -1.370150e+07 
1, 3, 22, 1.324627e+07, 2.967530e+01, 1.936848e+00, -1.368414e+07 
1, 3, 23, 1.323012e+07, 2.967904e+01, 1.936856e+00, -1.366753e+07 
1, 3, 24, 1.321484e+07, 2.968390e+01, 1.936866e+00, -1.365185e+07 
1, 3, 25, 1.320041e+07, 2.968990e+01, 1.936879e+00, -1.363705e+07 
1, 3, 26, 1.318573e+07, 2.969540e+01, 1.936890e+00, -1.362204e+07 
1, 3, 27, 1.317075e+07, 2.970063e+01, 1.936901e+00, -1.360669e+07 
1, 3, 28, 1.315593e+07, 2.970614e+01, 1.936913e+00, -1.359147e+07 
1, 3, 29, 1.314174e+07, 2.971242e+01, 1.936926e+00, -1.357694e+07 
1, 3, 30, 1.312652e+07, 2.971735e+01, 1.936936e+00, -1.356134e+07 
1, 3, 31, 1.310906e+07, 2.971917e+01, 1.936940e+00, -1.354347e+07 
1, 3, 32, 1.309723e+07, 2.972870e+01, 1.936959e+00, -1.353133e+07 
1, 3, 33, 1.308529e+07, 2.973807e+01, 1.936978e+00, -1.351907e+07 
1, 3, 34, 1.307231e+07, 2.974604e+01, 1.936994e+00, -1.350576e+07 
1, 3, 35, 1.305833e+07, 2.975272e+01, 1.937008e+00, -1.349141e+07 
1, 3, 36, 1.304501e+07, 2.976020e+01, 1.937023e+00, -1.347777e+07 
1, 3, 37, 1.303130e+07, 2.976724e+01, 1.937038e+00, -1.346370e+07 
1, 3, 38, 1.301972e+07, 2.977707e+01, 1.937057e+00, -1.345183e+07 
1, 3, 39, 1.300569e+07, 2.978357e+01, 1.937071e+00, -1.343748e+07 
1, 3, 40, 1.298937e+07, 2.978687e+01, 1.937078e+00, -1.342082e+07 
1, 3, 41, 1.297474e+07, 2.979265e+01, 1.937089e+00, -1.340583e+07 
1, 3, 42, 1.295580e+07, 2.979251e+01, 1.937089e+00, -1.338641e+07 
1, 3, 43, 1.293869e+07, 2.979476e+01, 1.937094e+00, -1.336893e+07 
1, 3, 44, 1.292602e+07, 2.980336e+01, 1.937111e+00, -1.335587e+07 
1, 3, 45, 1.291296e+07, 2.981144e+01, 1.937127e+00, -1.334241e+07 
1, 3, 46, 1.289868e+07, 2.981759e+01, 1.937140e+00, -1.332782e+07 
1, 3, 47, 1.288422e+07, 2.982354e+01, 1.937152e+00, -1.331303e+07 
1, 3, 48, 1.287057e+07, 2.983070e+01, 1.937166e+00, -1.329903e+07 
1, 3, 49, 1.285555e+07, 2.983588e+01, 1.937177e+00, -1.328368e+07 
1, 3, 50, 1.283850e+07, 2.983821e+01, 1.937181e+00, -1.326625e+07 
1, 4, 1, 1.369355e+07, 2.981585e+01, 1.937122e+00, -1.414213e+07 
1, 4, 2, 1.368313e+07, 2.982732e+01, 1.937145e+00, -1.413136e+07 
1, 4, 3, 1.367143e+07, 2.983718e+01, 1.937165e+00, -1.411927e+07 
1, 4, 4, 1.365848e+07, 2.984544e+01, 1.937182e+00, -1.410587e+07 
1, 4, 5, 1.364653e+07, 2.985506e+01, 1.937201e+00, -1.409346e+07 
1, 4, 6, 1.363527e+07, 2.986561e+01, 1.937222e+00, -1.408174e+07 
1, 4, 7, 1.361407e+07, 2.986289e+01, 1.937216e+00, -1.405989e+07 
1, 4, 8, 1.359210e+07, 2.985912e+01, 1.937209e+00, -1.403727e+07 
1, 4, 9, 1.356197e+07, 2.984416e+01, 1.937179e+00, -1.400630e+07 
1, 4, 10, 1.352812e+07, 2.982403e+01, 1.937139e+00, -1.397155e+07 
1, 4, 11, 1.349065e+07, 2.979880e+01, 1.937089e+00, -1.393311e+07 
1, 4, 12, 1.344441e+07, 2.976113e+01, 1.937014e+00, -1.388568e+07 
1, 4, 13, 1.339636e+07, 2.972073e+01, 1.936933e+00, -1.383640e+07 
1, 4, 14, 1.334444e+07, 2.967439e+01, 1.936839e+00, -1.378307e+07 
1, 4, 15, 1.328984e+07, 2.962407e+01, 1.936737e+00, -1.372702e+07 
1, 4, 16, 1.322564e+07, 2.955980e+01, 1.936607e+00, -1.366119e+07 
1, 4, 17, 1.316208e+07, 2.949613e+01, 1.936477e+00, -1.359601e+07 
1, 4, 18, 1.309939e+07, 2.943346e+01, 1.936348e+00, -1.353172e+07 
1, 4, 19, 1.303564e+07, 2.936899e+01, 1.936216e+00, -1.346636e+07 
1, 4, 20, 1.296484e+07, 2.929385e+01, 1.936060e+00, -1.339378e+07 
1, 4, 21, 1.289549e+07, 2.922059e+01, 1.935908e+00, -1.332272e+07 
1, 4, 22, 1.282323e+07, 2.914272e+01, 1.935746e+00, -1.324871e+07 
1, 4, 23, 1.275234e+07, 2.906633e+01, 1.935585e+00, -1.317604e+07 
1, 4, 24, 1.267840e+07, 2.898508e+01, 1.935413e+00, -1.310028e+07 
1, 4, 25, 1.261050e+07, 2.891249e+01, 1.935259e+00, -1.303070e+07 
1, 4, 26, 1.254105e+07, 2.883737e+01, 1.935099e+00, -1.295958e+07 
1, 4, 27, 1.246840e+07, 2.875694e+01, 1.934926e+00, -1.288516e+07 
1, 4, 28, 1.239976e+07, 2.868208e+01, 1.934765e+00, -1.281480e+07 
1, 4, 29, 1.232671e+07, 2.860023e+01, 1.934587e+00, -1.273996e+07 
1, 4, 30, 1.225561e+07, 2.852093e+01, 1.934414e+00, -1.266711e+07 
1, 4, 31, 1.218583e+07, 2.844335e+01, 1.934244e+00, -1.259565e+07 
1, 4, 32, 1.211657e+07, 2.836598e+01, 1.934073e+00, -1.252465e+07 
1, 4, 33, 1.204291e+07, 2.828144e+01, 1.933885e+00, -1.244916e+07 
1, 4, 34, 1.197477e+07, 2.820504e+01, 1.933714e+00, -1.237932e+07 
1, 4, 35, 1.190689e+07, 2.812862e+01, 1.933542e+00, -1.230974e+07 
1, 4, 36, 1.184229e+07, 2.805699e+01, 1.933380e+00, -1.224354e+07 
1, 4, 37, 1.177929e+07, 2.798744e+01, 1.933222e+00, -1.217896e+07 
1, 4, 38, 1.171418e+07, 2.791429e+01, 1.933055e+00, -1.211223e+07 
1, 4, 39, 1.164661e+07, 2.783697e+01, 1.932878e+00, -1.204300e+07 
1, 4, 40, 1.158235e+07, 2.776458e+01, 1.932711e+00, -1.197719e+07 
1, 4, 41, 1.152293e+07, 2.769930e+01, 1.932560e+00, -1.191628e+07 
1, 4, 42, 1.146018e+07, 2.762842e+01, 1.932395e+00, -1.185196e+07 
1, 4, 43, 1.139735e+07, 2.755721e+01, 1.932228e+00, -1.178760e+07 
1, 4, 44, 1.134037e+07, 2.749462e+01, 1.932080e+00, -1.172913e+07 
1, 4, 45, 1.128648e+07, 2.743665e+01, 1.931943e+00, -1.167382e+07 
1, 4, 46, 1.122953e+07, 2.737379e+01, 1.931794e+00, -1.161546e+07 
1, 4, 47, 1.116990e+07, 2.730631e+01, 1.931633e+00, -1.155435e+07 
1, 4, 48, 1.111210e+07, 2.724136e+01, 1.931477e+00, -1.149508e+07 
1, 4, 49, 1.105579e+07, 2.717860e+01, 1.931326e+00, -1.143737e+07 
1, 4, 50, 1.099858e+07, 2.711413e+01, 1.931170e+00, -1.137876e+07 
1, 5, 1, 1.421085e+07, 3.068867e+01, 1.938810e+00, -1.466686e+07 
1, 5, 2, 1.419266e+07, 3.069097e+01, 1.938814e+00, -1.464813e+07 
1, 5, 3, 1.417576e+07, 3.069495e+01, 1.938822e+00, -1.463071e+07 
1, 5, 4, 1.415830e+07, 3.069821e+01, 1.938828e+00, -1.461270e+07 
1, 5, 5, 1.413425e+07, 3.069273e+01, 1.938818e+00, -1.458788e+07 
1, 5, 6, 1.411137e+07, 3.068876e+01, 1.938810e+00, -1.456425e+07 
1, 5, 7, 1.408240e+07, 3.067666e+01, 1.938787e+00, -1.453445e+07 
1, 5, 8, 1.404553e+07, 3.065379e+01, 1.938744e+00, -1.449656e+07 
1, 5, 9, 1.399367e+07, 3.061022e+01, 1.938662e+00, -1.444337e+07 
1, 5, 10, 1.393187e+07, 3.055256e+01, 1.938552e+00, -1.438000e+07 
1, 5, 11, 1.386649e+07, 3.048967e+01, 1.938432e+00, -1.431300e+07 
1, 5, 12, 1.379433e+07, 3.041688e+01, 1.938293e+00, -1.423905e+07 
1, 5, 13, 1.371660e+07, 3.033577e+01, 1.938136e+00, -1.415941e+07 
1, 5, 14, 1.363513e+07, 3.024853e+01, 1.937967e+00, -1.407585e+07 
1, 5, 15, 1.353948e+07, 3.014039e+01, 1.937755e+00, -1.397782e+07 
1, 5, 16, 1.343316e+07, 3.001622e+01, 1.937511e+00, -1.386892e+07 
1, 5, 17, 1.332877e+07, 2.989409e+01, 1.937268e+00, -1.376199e+07 
1, 5, 18, 1.323308e+07, 2.978408e+01, 1.937048e+00, -1.366395e+07 
1, 5, 19, 1.313855e+07, 2.967519e+01, 1.936828e+00, -1.356711e+07 
1, 5, 20, 1.304609e+07, 2.956877e+01, 1.936611e+00, -1.347239e+07 
1, 5, 21, 1.294389e+07, 2.944733e+01, 1.936362e+00, -1.336774e+07 
1, 5, 22, 1.283904e+07, 2.932121e+01, 1.936101e+00, -1.326039e+07 
1, 5, 23, 1.273698e+07, 2.919833e+01, 1.935845e+00, -1.315585e+07 
1, 5, 24, 1.264616e+07, 2.909180e+01, 1.935620e+00, -1.306282e+07 
1, 5, 25, 1.256075e+07, 2.899285e+01, 1.935411e+00, -1.297533e+07 
1, 5, 26, 1.248610e+07, 2.890980e+01, 1.935234e+00, -1.289889e+07 
1, 5, 27, 1.238668e+07, 2.878844e+01, 1.934973e+00, -1.279709e+07 
1, 5, 28, 1.229279e+07, 2.867474e+01, 1.934726e+00, -1.270090e+07 
1, 5, 29, 1.218504e+07, 2.853903e+01, 1.934429e+00, -1.259058e+07 
1, 5, 30, 1.208395e+07, 2.841276e+01, 1.934150e+00, -1.248705e+07 
1, 5, 31, 1.200023e+07, 2.831285e+01, 1.933928e+00, -1.240132e+07 
1, 5, 32, 1.189811e+07, 2.818339e+01, 1.933636e+00, -1.229672e+07 
1, 5, 33, 1.180142e+07, 2.806165e+01, 1.933360e+00, -1.219767e+07 
1, 5, 34, 1.170156e+07, 2.793419e+01, 1.933068e+00, -1.209539e+07 
1, 5, 35, 1.160060e+07, 2.780409e+01, 1.932767e+00, -1.199197e+07 
1, 5, 36, 1.150658e+07, 2.768434e+01, 1.932488e+00, -1.189567e+07 
1, 5, 37, 1.142141e+07, 2.757792e+01, 1.932237e+00, -1.180840e+07 
1, 5, 38, 1.133774e+07, 2.747334e+01, 1.931989e+00, -1.172268e+07 
1, 5, 39, 1.125755e+07, 2.737382e+01, 1.931751e+00, -1.164054e+07 
1, 5, 40, 1.116351e+07, 2.725143e+01, 1.931457e+00, -1.154425e+07 
1, 5, 41, 1.106704e+07, 2.712406e+01, 1.931147e+00, -1.144544e+07 
1, 5, 42, 1.099041e+07, 2.702830e+01, 1.930912e+00, -1.136690e+07 
1, 5, 43, 1.090473e+07, 2.691736e+01, 1.930638e+00, -1.127916e+07 
1, 5, 44, 1.082974e+07, 2.682292e+01, 1.930401e+00, -1.120226e+07 
1, 5, 45, 1.076533e+07, 2.674535e+01, 1.930206e+00, -1.113618e+07 
1, 5, 46, 1.068897e+07, 2.664797e+01, 1.929960e+00, -1.105795e+07 
1, 5, 47, 1.061666e+07, 2.655671e+01, 1.929729e+00, -1.098385e+07 
1, 5, 48, 1.054560e+07, 2.646692e+01, 1.929498e+00, -1.091101e+07 
1, 5, 49, 1.047128e+07, 2.637130e+01, 1.929252e+00, -1.083486e+07 
1, 5, 50, 1.039575e+07, 2.627315e+01, 1.928997e+00, -1.075749e+07 
1, 6, 1, 1.307524e+07, 2.875609e+01, 1.934938e+00, -1.351492e+07 
1, 6, 2, 1.304719e+07, 2.874250e+01, 1.934909e+00, -1.348606e+07 
1, 6, 3, 1.302231e+07, 2.873329e+01, 1.934889e+00, -1.346045e+07 
1, 6, 4, 1.300091e+07, 2.872886e+01, 1.934880e+00, -1.343838e+07 
1, 6, 5, 1.298280e+07, 2.872895e+01, 1.934880e+00, -1.341965e+07 
1, 6, 6, 1.296641e+07, 2.873137e+01, 1.934885e+00, -1.340265e+07 
1, 6, 7, 1.294746e+07, 2.873031e+01, 1.934883e+00, -1.338311e+07 
1, 6, 8, 1.292679e+07, 2.872685e+01, 1.934875e+00, -1.336181e+07 
1, 6, 9, 1.290107e+07, 2.871632e+01, 1.934853e+00, -1.333536e+07 
1, 6, 10, 1.287379e+07, 2.870356e+01, 1.934826e+00, -1.330732e+07 
1, 6, 11, 1.284792e+07, 2.869276e+01, 1.934803e+00, -1.328075e+07 
1, 6, 12, 1.282729e+07, 2.868926e+01, 1.934796e+00, -1.325955e+07 
1, 6, 13, 1.280790e+07, 2.868746e+01, 1.934792e+00, -1.323963e+07 
1, 6, 14, 1.279049e+07, 2.868840e+01, 1.934795e+00, -1.322164e+07 
1, 6, 15, 1.277343e+07, 2.868982e+01, 1.934798e+00, -1.320403e+07 
1, 6, 16, 1.275249e+07, 2.868581e+01, 1.934789e+00, -1.318248e+07 
1, 6, 17, 1.273055e+07, 2.868038e+01, 1.934778e+00, -1.315990e+07 
1, 6, 18, 1.270655e+07, 2.867201e+01, 1.934760e+00, -1.313523e+07 
1, 6, 19, 1.268531e+07, 2.866751e+01, 1.934751e+00, -1.311339e+07 
1, 6, 20, 1.266307e+07, 2.866159e+01, 1.934739e+00, -1.309053e+07 
1, 6, 21, 1.263803e+07, 2.865166e+01, 1.934718e+00, -1.306483e+07 
1, 6, 22, 1.261443e+07, 2.864374e+01, 1.934701e+00, -1.304063e+07 
1, 6, 23, 1.259373e+07, 2.863990e+01, 1.934693e+00, -1.301935e+07 
1, 6, 24, 1.257019e+07, 2.863201e+01, 1.934677e+00, -1.299519e+07 
1, 6, 25, 1.254769e+07, 2.862557e+01, 1.934663e+00, -1.297209e+07 
1, 6, 26, 1.252249e+07, 2.861524e+01, 1.934642e+00, -1.294628e+07 
1, 6, 27, 1.250073e+07, 2.860979e+01, 1.934630e+00, -1.292396e+07 
1, 6, 28, 1.247848e+07, 2.860362e+01, 1.934618e+00, -1.290112e+07 
1, 6, 29, 1.245545e+07, 2.859629e+01, 1.934602e+00, -1.287749e+07 
1, 6, 30, 1.243302e+07, 2.858979e+01, 1.934589e+00, -1.285448e+07 
1, 6, 31, 1.241013e+07, 2.858260e+01, 1.934574e+00, -1.283104e+07 
1, 6, 32, 1.238908e+07, 2.857803e+01, 1.934564e+00, -1.280942e+07 
1, 6, 33, 1.236717e+07, 2.857220e+01, 1.934552e+00, -1.278691e+07 
1, 6, 34, 1.234375e+07, 2.856416e+01, 1.934535e+00, -1.276288e+07 
1, 6, 35, 1.232124e+07, 2.855740e+01, 1.934521e+00, -1.273976e+07 
1, 6, 36, 1.229903e+07, 2.855105e+01, 1.934508e+00, -1.271698e+07 
1, 6, 37, 1.227667e+07, 2.854445e+01, 1.934494e+00, -1.269402e+07 
1, 6, 38, 1.225504e+07, 2.853888e+01, 1.934482e+00, -1.267183e+07 
1, 6, 39, 1.223187e+07, 2.853104e+01, 1.934466e+00, -1.264808e+07 
1, 6, 40, 1.220579e+07, 2.851892e+01, 1.934440e+00, -1.262139e+07 
1, 6, 41, 1.218313e+07, 2.851175e+01, 1.934425e+00, -1.259814e+07 
1, 6, 42, 1.216115e+07, 2.850556e+01, 1.934412e+00, -1.257559e+07 
1, 6, 43, 1.213604e+07, 2.849472e+01, 1.934390e+00, -1.254988e+07 
1, 6, 44, 1.211248e+07, 2.848612e+01, 1.934371e+00, -1.252564e+07 
1, 6, 45, 1.208842e+07, 2.847672e+01, 1.934351e+00, -1.250089e+07 
1, 6, 46, 1.205974e+07, 2.846051e+01, 1.934316e+00, -1.247151e+07 
1, 6, 47, 1.203022e+07, 2.844296e+01, 1.934278e+00, -1.244125e+07 
1, 6, 48, 1.200202e+07, 2.842729e+01, 1.934244e+00, -1.241230e+07 
1, 6, 49, 1.196748e+07, 2.840206e+01, 1.934190e+00, -1.237691e+07 
1, 6, 50, 1.193668e+07, 2.838237e+01, 1.934147e+00, -1.234535e+07 
1, 7, 1, 1.306419e+07, 2.873699e+01, 1.934897e+00, -1.350371e+07 
1, 7, 2, 1.304487e+07, 2.873549e+01, 1.934894e+00, -1.348380e+07 
1, 7, 3, 1.302707e+07, 2.873605e+01, 1.934896e+00, -1.346544e+07 
1, 7, 4, 1.301085e+07, 2.873877e+01, 1.934902e+00, -1.344868e+07 
1, 7, 5, 1.299594e+07, 2.874329e+01, 1.934911e+00, -1.343324e+07 
1, 7, 6, 1.298083e+07, 2.874750e+01, 1.934920e+00, -1.341756e+07 
1, 7, 7, 1.296026e+07, 2.874422e+01, 1.934913e+00, -1.339635e+07 
1, 7, 8, 1.293407e+07, 2.873305e+01, 1.934889e+00, -1.336938e+07 
1, 7, 9, 1.290686e+07, 2.872044e+01, 1.934862e+00, -1.334141e+07 
1, 7, 10, 1.288018e+07, 2.870855e+01, 1.934837e+00, -1.331400e+07 
1, 7, 11, 1.285222e+07, 2.869481e+01, 1.934808e+00, -1.328528e+07 
1, 7, 12, 1.282310e+07, 2.867938e+01, 1.934775e+00, -1.325539e+07 
1, 7, 13, 1.279487e+07, 2.866516e+01, 1.934745e+00, -1.322639e+07 
1, 7, 14, 1.276936e+07, 2.865462e+01, 1.934722e+00, -1.320010e+07 
1, 7, 15, 1.274478e+07, 2.864540e+01, 1.934702e+00, -1.317477e+07 
1, 7, 16, 1.271562e+07, 2.862969e+01, 1.934668e+00, -1.314481e+07 
1, 7, 17, 1.268604e+07, 2.861328e+01, 1.934633e+00, -1.311440e+07 
1, 7, 18, 1.265978e+07, 2.860159e+01, 1.934608e+00, -1.308741e+07 
1, 7, 19, 1.263308e+07, 2.858922e+01, 1.934581e+00, -1.305997e+07 
1, 7, 20, 1.260516e+07, 2.857507e+01, 1.934551e+00, -1.303129e+07 
1, 7, 21, 1.258001e+07, 2.856486e+01, 1.934529e+00, -1.300548e+07 
1, 7, 22, 1.255399e+07, 2.855336e+01, 1.934505e+00, -1.297880e+07 
1, 7, 23, 1.252737e+07, 2.854093e+01, 1.934478e+00, -1.295145e+07 
1, 7, 24, 1.250287e+07, 2.853151e+01, 1.934458e+00, -1.292630e+07 
1, 7, 25, 1.247814e+07, 2.852173e+01, 1.934437e+00, -1.290091e+07 
1, 7, 26, 1.245393e+07, 2.851266e+01, 1.934418e+00, -1.287613e+07 
1, 7, 27, 1.242733e+07, 2.850009e+01, 1.934391e+00, -1.284884e+07 
1, 7, 28, 1.240109e+07, 2.848800e+01, 1.934365e+00, -1.282189e+07 
1, 7, 29, 1.237249e+07, 2.847246e+01, 1.934332e+00, -1.279257e+07 
1, 7, 30, 1.234328e+07, 2.845594e+01, 1.934296e+00, -1.276260e+07 
1, 7, 31, 1.231860e+07, 2.844597e+01, 1.934275e+00, -1.273731e+07 
1, 7, 32, 1.229518e+07, 2.843778e+01, 1.934258e+00, -1.271326e+07 
1, 7, 33, 1.227135e+07, 2.842895e+01, 1.934239e+00, -1.268879e+07 
1, 7, 34, 1.224444e+07, 2.841561e+01, 1.934210e+00, -1.266118e+07 
1, 7, 35, 1.221807e+07, 2.840298e+01, 1.934183e+00, -1.263410e+07 
1, 7, 36, 1.219126e+07, 2.838969e+01, 1.934154e+00, -1.260660e+07 
1, 7, 37, 1.216666e+07, 2.837958e+01, 1.934132e+00, -1.258135e+07 
1, 7, 38, 1.213864e+07, 2.836439e+01, 1.934099e+00, -1.255259e+07 
1, 7, 39, 1.211098e+07, 2.834969e+01, 1.934068e+00, -1.252424e+07 
1, 7, 40, 1.208018e+07, 2.833029e+01, 1.934026e+00, -1.249271e+07 
1, 7, 41, 1.205315e+07, 2.831640e+01, 1.933995e+00, -1.246498e+07 
1, 7, 42, 1.202884e+07, 2.830647e+01, 1.933974e+00, -1.244003e+07 
1, 7, 43, 1.200053e+07, 2.829059e+01, 1.933940e+00, -1.241104e+07 
1, 7, 44, 1.197581e+07, 2.827992e+01, 1.933916e+00, -1.238562e+07 
1, 7, 45, 1.195454e+07, 2.827434e+01, 1.933904e+00, -1.236372e+07 
1, 7, 46, 1.192791e+07, 2.826080e+01, 1.933875e+00, -1.233643e+07 
1, 7, 47, 1.190048e+07, 2.824601e+01, 1.933843e+00, -1.230832e+07 
1, 7, 48, 1.187204e+07, 2.822963e+01, 1.933807e+00, -1.227913e+07 
1, 7, 49, 1.184147e+07, 2.820998e+01, 1.933764e+00, -1.224779e+07 
1, 7, 50, 1.180891e+07, 2.818727e+01, 1.933714e+00, -1.221444e+07 
1, 8, 1, 1.309571e+07, 2.879147e+01, 1.935013e+00, -1.353568e+07 
1, 8, 2, 1.307273e+07, 2.878499e+01, 1.935000e+00, -1.351202e+07 
1, 8, 3, 1.304823e+07, 2.877637e+01, 1.934981e+00, -1.348680e+07 
1, 8, 4, 1.302058e+07, 2.876328e+01, 1.934953e+00, -1.345833e+07 
1, 8, 5, 1.299731e+07, 2.875621e+01, 1.934938e+00, -1.343430e+07 
1, 8, 6, 1.298154e+07, 2.875953e+01, 1.934945e+00, -1.341795e+07 
1, 8, 7, 1.296597e+07, 2.876315e+01, 1.934953e+00, -1.340187e+07 
1, 8, 8, 1.294705e+07, 2.876215e+01, 1.934951e+00, -1.338236e+07 
1, 8, 9, 1.292691e+07, 2.875946e+01, 1.934945e+00, -1.336163e+07 
1, 8, 10, 1.290560e+07, 2.875514e+01, 1.934937e+00, -1.333972e+07 
1, 8, 11, 1.287999e+07, 2.874478e+01, 1.934915e+00, -1.331341e+07 
